[65, 117], [8, 65]
[107, 117], [16, 117]
[107, 117], [117, 290]
[107, 117], [70, 117]
[107, 117], [76, 117]
[107, 117], [36, 117]
[107, 117], [117, 130]
[107, 117], [55, 117]
[107, 117], [116, 117]
[107, 117], [117, 121]
[107, 117], [117, 227]
[107, 117], [97, 117]
[107, 117], [28, 117]
[107, 117], [41, 117]
[107, 117], [117, 125]
[107, 117], [115, 117]
[107, 117], [61, 117]
[107, 117], [33, 117]
[107, 117], [94, 117]
[107, 117], [117, 126]
[107, 117], [117, 127]
[107, 117], [38, 117]
[107, 117], [4, 117]
[107, 117], [29, 117]
[107, 117], [47, 117]
[117, 178], [48, 117]
[117, 178], [64, 117]
[117, 178], [17, 117]
[117, 178], [32, 117]
[117, 178], [117, 173]
[117, 178], [117, 132]
[117, 178], [16, 117]
[117, 178], [117, 290]
[117, 178], [70, 117]
[117, 178], [76, 117]
[117, 178], [36, 117]
[117, 178], [117, 130]
[117, 178], [55, 117]
[117, 178], [116, 117]
[117, 178], [117, 121]
[117, 178], [117, 227]
[117, 178], [97, 117]
[117, 178], [28, 117]
[117, 178], [41, 117]
[117, 178], [117, 125]
[117, 178], [115, 117]
[117, 178], [61, 117]
[117, 178], [33, 117]
[117, 178], [94, 117]
[117, 178], [117, 126]
[117, 178], [117, 127]
[117, 178], [38, 117]
[117, 178], [4, 117]
[117, 178], [29, 117]
[117, 178], [47, 117]
[48, 117], [64, 117]
[48, 117], [17, 117]
[48, 117], [32, 117]
[48, 117], [117, 173]
[48, 117], [117, 132]
[48, 117], [16, 117]
[48, 117], [117, 290]
[48, 117], [70, 117]
[48, 117], [76, 117]
[48, 117], [36, 117]
[48, 117], [117, 130]
[48, 117], [55, 117]
[48, 117], [116, 117]
[48, 117], [117, 121]
[48, 117], [117, 227]
[48, 117], [97, 117]
[48, 117], [28, 117]
[48, 117], [41, 117]
[48, 117], [117, 125]
[48, 117], [115, 117]
[48, 117], [61, 117]
[48, 117], [33, 117]
[48, 117], [94, 117]
[48, 117], [117, 126]
[48, 117], [117, 127]
[48, 117], [38, 117]
[48, 117], [4, 117]
[48, 117], [29, 117]
[48, 117], [47, 117]
[64, 117], [17, 117]
[64, 117], [32, 117]
[64, 117], [117, 173]
[64, 117], [117, 132]
[64, 117], [16, 117]
[64, 117], [117, 290]
[64, 117], [70, 117]
[64, 117], [76, 117]
[64, 117], [36, 117]
[64, 117], [117, 130]
[64, 117], [55, 117]
[64, 117], [116, 117]
[64, 117], [117, 121]
[64, 117], [117, 227]
[64, 117], [97, 117]
[64, 117], [28, 117]
[64, 117], [41, 117]
[64, 117], [117, 125]
[64, 117], [115, 117]
[64, 117], [61, 117]
[64, 117], [33, 117]
[64, 117], [94, 117]
[64, 117], [117, 126]
[64, 117], [117, 127]
[64, 117], [38, 117]
[64, 117], [4, 117]
[64, 117], [29, 117]
[64, 117], [47, 117]
[17, 117], [32, 117]
[17, 117], [117, 173]
[17, 117], [117, 132]
[17, 117], [16, 117]
[17, 117], [117, 290]
[17, 117], [70, 117]
[17, 117], [76, 117]
[17, 117], [36, 117]
[17, 117], [117, 130]
[17, 117], [55, 117]
[17, 117], [116, 117]
[17, 117], [117, 121]
[17, 117], [117, 227]
[17, 117], [97, 117]
[17, 117], [28, 117]
[17, 117], [41, 117]
[17, 117], [117, 125]
[17, 117], [115, 117]
[17, 117], [61, 117]
[17, 117], [33, 117]
[17, 117], [94, 117]
[17, 117], [117, 126]
[17, 117], [117, 127]
[17, 117], [38, 117]
[17, 117], [4, 117]
[17, 117], [29, 117]
[17, 117], [47, 117]
[32, 117], [117, 173]
[32, 117], [117, 132]
[32, 117], [16, 117]
[32, 117], [117, 290]
[32, 117], [70, 117]
[32, 117], [76, 117]
[32, 117], [36, 117]
[32, 117], [117, 130]
[32, 117], [55, 117]
[32, 117], [116, 117]
[32, 117], [117, 121]
[32, 117], [117, 227]
[32, 117], [97, 117]
[32, 117], [28, 117]
[32, 117], [41, 117]
[32, 117], [117, 125]
[32, 117], [115, 117]
[32, 117], [61, 117]
[32, 117], [33, 117]
[32, 117], [94, 117]
[32, 117], [117, 126]
[32, 117], [117, 127]
[32, 117], [38, 117]
[32, 117], [4, 117]
[32, 117], [29, 117]
[32, 117], [47, 117]
[117, 173], [117, 132]
[117, 173], [16, 117]
[117, 173], [117, 290]
[117, 173], [70, 117]
[117, 173], [76, 117]
[117, 173], [36, 117]
[117, 173], [117, 130]
[117, 173], [55, 117]
[117, 173], [116, 117]
[117, 173], [117, 121]
[117, 173], [117, 227]
[117, 173], [97, 117]
[117, 173], [28, 117]
[117, 173], [41, 117]
[117, 173], [117, 125]
[117, 173], [115, 117]
[117, 173], [61, 117]
[117, 173], [33, 117]
[117, 173], [94, 117]
[117, 173], [117, 126]
[117, 173], [117, 127]
[117, 173], [38, 117]
[117, 173], [4, 117]
[117, 173], [29, 117]
[117, 173], [47, 117]
[117, 132], [16, 117]
[117, 132], [117, 290]
[117, 132], [70, 117]
[117, 132], [76, 117]
[117, 132], [36, 117]
[117, 132], [117, 130]
[117, 132], [55, 117]
[117, 132], [116, 117]
[117, 132], [117, 121]
[117, 132], [117, 227]
[117, 132], [97, 117]
[117, 132], [28, 117]
[117, 132], [41, 117]
[117, 132], [117, 125]
[117, 132], [115, 117]
[117, 132], [61, 117]
[117, 132], [33, 117]
[117, 132], [94, 117]
[117, 132], [117, 126]
[117, 132], [117, 127]
[117, 132], [38, 117]
[117, 132], [4, 117]
[117, 132], [29, 117]
[117, 132], [47, 117]
[16, 117], [117, 290]
[16, 117], [70, 117]
[16, 117], [76, 117]
[16, 117], [36, 117]
[16, 117], [117, 130]
[16, 117], [55, 117]
[16, 117], [116, 117]
[16, 117], [117, 121]
[16, 117], [117, 227]
[16, 117], [97, 117]
[16, 117], [28, 117]
[16, 117], [41, 117]
[16, 117], [117, 125]
[16, 117], [115, 117]
[16, 117], [61, 117]
[16, 117], [33, 117]
[16, 117], [94, 117]
[16, 117], [117, 126]
[16, 117], [117, 127]
[16, 117], [38, 117]
[16, 117], [4, 117]
[16, 117], [29, 117]
[16, 117], [47, 117]
[117, 290], [70, 117]
[117, 290], [76, 117]
[117, 290], [36, 117]
[117, 290], [117, 130]
[117, 290], [55, 117]
[117, 290], [116, 117]
[117, 290], [117, 121]
[117, 290], [117, 227]
[117, 290], [97, 117]
[117, 290], [28, 117]
[117, 290], [41, 117]
[117, 290], [117, 125]
[117, 290], [115, 117]
[117, 290], [61, 117]
[117, 290], [33, 117]
[117, 290], [94, 117]
[117, 290], [117, 126]
[117, 290], [117, 127]
[117, 290], [38, 117]
[117, 290], [4, 117]
[117, 290], [29, 117]
[117, 290], [47, 117]
[70, 117], [76, 117]
[70, 117], [36, 117]
[70, 117], [117, 130]
[70, 117], [55, 117]
[70, 117], [116, 117]
[70, 117], [117, 121]
[70, 117], [117, 227]
[70, 117], [97, 117]
[70, 117], [28, 117]
[70, 117], [41, 117]
[70, 117], [117, 125]
[70, 117], [115, 117]
[70, 117], [61, 117]
[70, 117], [33, 117]
[70, 117], [94, 117]
[70, 117], [117, 126]
[70, 117], [117, 127]
[70, 117], [38, 117]
[70, 117], [4, 117]
[70, 117], [29, 117]
[70, 117], [47, 117]
[76, 117], [36, 117]
[76, 117], [117, 130]
[76, 117], [55, 117]
[76, 117], [116, 117]
[76, 117], [117, 121]
[76, 117], [117, 227]
[76, 117], [97, 117]
[76, 117], [28, 117]
[76, 117], [41, 117]
[76, 117], [117, 125]
[76, 117], [115, 117]
[76, 117], [61, 117]
[76, 117], [33, 117]
[76, 117], [94, 117]
[76, 117], [117, 126]
[76, 117], [117, 127]
[76, 117], [38, 117]
[76, 117], [4, 117]
[76, 117], [29, 117]
[76, 117], [47, 117]
[36, 117], [117, 130]
[36, 117], [55, 117]
[36, 117], [116, 117]
[36, 117], [117, 121]
[36, 117], [117, 227]
[36, 117], [97, 117]
[36, 117], [28, 117]
[36, 117], [41, 117]
[36, 117], [117, 125]
[36, 117], [115, 117]
[36, 117], [61, 117]
[36, 117], [33, 117]
[36, 117], [94, 117]
[36, 117], [117, 126]
[36, 117], [117, 127]
[36, 117], [38, 117]
[36, 117], [4, 117]
[36, 117], [29, 117]
[36, 117], [47, 117]
[117, 130], [55, 117]
[117, 130], [116, 117]
[117, 130], [117, 121]
[117, 130], [117, 227]
[117, 130], [97, 117]
[117, 130], [28, 117]
[117, 130], [41, 117]
[117, 130], [117, 125]
[117, 130], [115, 117]
[117, 130], [61, 117]
[117, 130], [33, 117]
[117, 130], [94, 117]
[117, 130], [117, 126]
[117, 130], [117, 127]
[117, 130], [38, 117]
[117, 130], [4, 117]
[117, 130], [29, 117]
[117, 130], [47, 117]
[55, 117], [116, 117]
[55, 117], [117, 121]
[55, 117], [117, 227]
[55, 117], [97, 117]
[55, 117], [28, 117]
[55, 117], [41, 117]
[55, 117], [117, 125]
[55, 117], [115, 117]
[55, 117], [61, 117]
[55, 117], [33, 117]
[55, 117], [94, 117]
[55, 117], [117, 126]
[55, 117], [117, 127]
[55, 117], [38, 117]
[55, 117], [4, 117]
[55, 117], [29, 117]
[55, 117], [47, 117]
[116, 117], [117, 121]
[116, 117], [117, 227]
[116, 117], [97, 117]
[116, 117], [28, 117]
[116, 117], [41, 117]
[116, 117], [117, 125]
[116, 117], [115, 117]
[116, 117], [61, 117]
[116, 117], [33, 117]
[116, 117], [94, 117]
[116, 117], [117, 126]
[116, 117], [117, 127]
[116, 117], [38, 117]
[116, 117], [4, 117]
[116, 117], [29, 117]
[116, 117], [47, 117]
[117, 121], [117, 227]
[117, 121], [97, 117]
[117, 121], [28, 117]
[117, 121], [41, 117]
[117, 121], [117, 125]
[117, 121], [115, 117]
[117, 121], [61, 117]
[117, 121], [33, 117]
[117, 121], [94, 117]
[117, 121], [117, 126]
[117, 121], [117, 127]
[117, 121], [38, 117]
[117, 121], [4, 117]
[117, 121], [29, 117]
[117, 121], [47, 117]
[117, 227], [97, 117]
[117, 227], [28, 117]
[117, 227], [41, 117]
[117, 227], [117, 125]
[117, 227], [115, 117]
[117, 227], [61, 117]
[117, 227], [33, 117]
[117, 227], [94, 117]
[117, 227], [117, 126]
[117, 227], [117, 127]
[117, 227], [38, 117]
[117, 227], [4, 117]
[117, 227], [29, 117]
[117, 227], [47, 117]
[97, 117], [28, 117]
[97, 117], [41, 117]
[97, 117], [117, 125]
[97, 117], [115, 117]
[97, 117], [61, 117]
[97, 117], [33, 117]
[97, 117], [94, 117]
[97, 117], [117, 126]
[97, 117], [117, 127]
[97, 117], [38, 117]
[97, 117], [4, 117]
[97, 117], [29, 117]
[97, 117], [47, 117]
[28, 117], [41, 117]
[28, 117], [117, 125]
[28, 117], [115, 117]
[28, 117], [61, 117]
[28, 117], [33, 117]
[28, 117], [94, 117]
[28, 117], [117, 126]
[28, 117], [117, 127]
[28, 117], [38, 117]
[28, 117], [4, 117]
[28, 117], [29, 117]
[28, 117], [47, 117]
[41, 117], [117, 125]
[41, 117], [115, 117]
[41, 117], [61, 117]
[41, 117], [33, 117]
[41, 117], [94, 117]
[41, 117], [117, 126]
[41, 117], [117, 127]
[41, 117], [38, 117]
[41, 117], [4, 117]
[41, 117], [29, 117]
[41, 117], [47, 117]
[117, 125], [115, 117]
[117, 125], [61, 117]
[117, 125], [33, 117]
[117, 125], [94, 117]
[117, 125], [117, 126]
[117, 125], [117, 127]
[117, 125], [38, 117]
[117, 125], [4, 117]
[117, 125], [29, 117]
[117, 125], [47, 117]
[115, 117], [61, 117]
[115, 117], [33, 117]
[115, 117], [94, 117]
[115, 117], [117, 126]
[115, 117], [117, 127]
[115, 117], [38, 117]
[115, 117], [4, 117]
[115, 117], [29, 117]
[115, 117], [47, 117]
[61, 117], [33, 117]
[61, 117], [94, 117]
[61, 117], [117, 126]
[61, 117], [117, 127]
[61, 117], [38, 117]
[61, 117], [4, 117]
[61, 117], [29, 117]
[61, 117], [47, 117]
[33, 117], [94, 117]
[33, 117], [117, 126]
[33, 117], [117, 127]
[33, 117], [38, 117]
[33, 117], [4, 117]
[33, 117], [29, 117]
[33, 117], [47, 117]
[94, 117], [117, 126]
[94, 117], [117, 127]
[94, 117], [38, 117]
[94, 117], [4, 117]
[94, 117], [29, 117]
[94, 117], [47, 117]
[117, 126], [117, 127]
[117, 126], [38, 117]
[117, 126], [4, 117]
[117, 126], [29, 117]
[117, 126], [47, 117]
[117, 127], [38, 117]
[117, 127], [4, 117]
[117, 127], [29, 117]
[117, 127], [47, 117]
[38, 117], [4, 117]
[38, 117], [29, 117]
[38, 117], [47, 117]
[4, 117], [29, 117]
[4, 117], [47, 117]
[29, 117], [47, 117]
[292, 303], [202, 292]
[292, 303], [292, 305]
[292, 303], [145, 292]
[292, 303], [177, 292]
[292, 303], [235, 292]
[292, 303], [292, 313]
[292, 303], [291, 292]
[292, 303], [103, 292]
[292, 303], [135, 292]
[292, 303], [292, 299]
[292, 303], [142, 292]
[292, 303], [150, 292]
[292, 303], [166, 292]
[292, 303], [292, 316]
[292, 303], [180, 292]
[292, 303], [288, 292]
[292, 303], [137, 292]
[292, 303], [133, 292]
[292, 303], [172, 292]
[292, 303], [272, 292]
[292, 303], [144, 292]
[292, 303], [292, 301]
[292, 303], [268, 292]
[292, 303], [11, 292]
[292, 303], [127, 292]
[292, 303], [258, 292]
[292, 303], [140, 292]
[292, 303], [292, 293]
[292, 303], [9, 292]
[292, 303], [278, 292]
[292, 303], [273, 292]
[292, 303], [265, 292]
[292, 303], [205, 292]
[292, 303], [141, 292]
[292, 303], [287, 292]
[292, 303], [136, 292]
[292, 303], [269, 292]
[292, 303], [281, 292]
[292, 303], [292, 300]
[202, 292], [292, 305]
[202, 292], [145, 292]
[202, 292], [177, 292]
[202, 292], [235, 292]
[202, 292], [292, 313]
[202, 292], [291, 292]
[202, 292], [103, 292]
[202, 292], [135, 292]
[202, 292], [292, 299]
[202, 292], [142, 292]
[202, 292], [150, 292]
[202, 292], [166, 292]
[202, 292], [292, 316]
[202, 292], [180, 292]
[202, 292], [288, 292]
[202, 292], [137, 292]
[202, 292], [133, 292]
[202, 292], [172, 292]
[202, 292], [272, 292]
[202, 292], [144, 292]
[202, 292], [292, 301]
[202, 292], [268, 292]
[202, 292], [11, 292]
[202, 292], [127, 292]
[202, 292], [258, 292]
[202, 292], [140, 292]
[202, 292], [292, 293]
[202, 292], [9, 292]
[202, 292], [278, 292]
[202, 292], [273, 292]
[202, 292], [265, 292]
[202, 292], [205, 292]
[202, 292], [141, 292]
[202, 292], [287, 292]
[202, 292], [136, 292]
[202, 292], [269, 292]
[202, 292], [281, 292]
[202, 292], [292, 300]
[292, 305], [145, 292]
[292, 305], [177, 292]
[292, 305], [235, 292]
[292, 305], [292, 313]
[292, 305], [291, 292]
[292, 305], [103, 292]
[292, 305], [135, 292]
[292, 305], [292, 299]
[292, 305], [142, 292]
[292, 305], [150, 292]
[292, 305], [166, 292]
[292, 305], [292, 316]
[292, 305], [180, 292]
[292, 305], [288, 292]
[292, 305], [137, 292]
[292, 305], [133, 292]
[292, 305], [172, 292]
[292, 305], [272, 292]
[292, 305], [144, 292]
[292, 305], [292, 301]
[292, 305], [268, 292]
[292, 305], [11, 292]
[292, 305], [127, 292]
[292, 305], [258, 292]
[292, 305], [140, 292]
[292, 305], [292, 293]
[292, 305], [9, 292]
[292, 305], [278, 292]
[292, 305], [273, 292]
[292, 305], [265, 292]
[292, 305], [205, 292]
[292, 305], [141, 292]
[292, 305], [287, 292]
[292, 305], [136, 292]
[292, 305], [269, 292]
[292, 305], [281, 292]
[292, 305], [292, 300]
[145, 292], [177, 292]
[145, 292], [235, 292]
[145, 292], [292, 313]
[145, 292], [291, 292]
[145, 292], [103, 292]
[145, 292], [135, 292]
[145, 292], [292, 299]
[145, 292], [142, 292]
[145, 292], [150, 292]
[145, 292], [166, 292]
[145, 292], [292, 316]
[145, 292], [180, 292]
[145, 292], [288, 292]
[145, 292], [137, 292]
[145, 292], [133, 292]
[145, 292], [172, 292]
[145, 292], [272, 292]
[145, 292], [144, 292]
[145, 292], [292, 301]
[145, 292], [268, 292]
[145, 292], [11, 292]
[145, 292], [127, 292]
[145, 292], [258, 292]
[145, 292], [140, 292]
[145, 292], [292, 293]
[145, 292], [9, 292]
[145, 292], [278, 292]
[145, 292], [273, 292]
[145, 292], [265, 292]
[145, 292], [205, 292]
[145, 292], [141, 292]
[145, 292], [287, 292]
[145, 292], [136, 292]
[145, 292], [269, 292]
[145, 292], [281, 292]
[145, 292], [292, 300]
[177, 292], [235, 292]
[177, 292], [292, 313]
[177, 292], [291, 292]
[177, 292], [103, 292]
[177, 292], [135, 292]
[177, 292], [292, 299]
[177, 292], [142, 292]
[177, 292], [150, 292]
[177, 292], [166, 292]
[177, 292], [292, 316]
[177, 292], [180, 292]
[177, 292], [288, 292]
[177, 292], [137, 292]
[177, 292], [133, 292]
[177, 292], [172, 292]
[177, 292], [272, 292]
[177, 292], [144, 292]
[177, 292], [292, 301]
[177, 292], [268, 292]
[177, 292], [11, 292]
[177, 292], [127, 292]
[177, 292], [258, 292]
[177, 292], [140, 292]
[177, 292], [292, 293]
[177, 292], [9, 292]
[177, 292], [278, 292]
[177, 292], [273, 292]
[177, 292], [265, 292]
[177, 292], [205, 292]
[177, 292], [141, 292]
[177, 292], [287, 292]
[177, 292], [136, 292]
[177, 292], [269, 292]
[177, 292], [281, 292]
[177, 292], [292, 300]
[235, 292], [292, 313]
[235, 292], [291, 292]
[235, 292], [103, 292]
[235, 292], [135, 292]
[235, 292], [292, 299]
[235, 292], [142, 292]
[235, 292], [150, 292]
[235, 292], [166, 292]
[235, 292], [292, 316]
[235, 292], [180, 292]
[235, 292], [288, 292]
[235, 292], [137, 292]
[235, 292], [133, 292]
[235, 292], [172, 292]
[235, 292], [272, 292]
[235, 292], [144, 292]
[235, 292], [292, 301]
[235, 292], [268, 292]
[235, 292], [11, 292]
[235, 292], [127, 292]
[235, 292], [258, 292]
[235, 292], [140, 292]
[235, 292], [292, 293]
[235, 292], [9, 292]
[235, 292], [278, 292]
[235, 292], [273, 292]
[235, 292], [265, 292]
[235, 292], [205, 292]
[235, 292], [141, 292]
[235, 292], [287, 292]
[235, 292], [136, 292]
[235, 292], [269, 292]
[235, 292], [281, 292]
[235, 292], [292, 300]
[292, 313], [291, 292]
[292, 313], [103, 292]
[292, 313], [135, 292]
[292, 313], [292, 299]
[292, 313], [142, 292]
[292, 313], [150, 292]
[292, 313], [166, 292]
[292, 313], [292, 316]
[292, 313], [180, 292]
[292, 313], [288, 292]
[292, 313], [137, 292]
[292, 313], [133, 292]
[292, 313], [172, 292]
[292, 313], [272, 292]
[292, 313], [144, 292]
[292, 313], [292, 301]
[292, 313], [268, 292]
[292, 313], [11, 292]
[292, 313], [127, 292]
[292, 313], [258, 292]
[292, 313], [140, 292]
[292, 313], [292, 293]
[292, 313], [9, 292]
[292, 313], [278, 292]
[292, 313], [273, 292]
[292, 313], [265, 292]
[292, 313], [205, 292]
[292, 313], [141, 292]
[292, 313], [287, 292]
[292, 313], [136, 292]
[292, 313], [269, 292]
[292, 313], [281, 292]
[292, 313], [292, 300]
[291, 292], [103, 292]
[291, 292], [135, 292]
[291, 292], [292, 299]
[291, 292], [142, 292]
[291, 292], [150, 292]
[291, 292], [166, 292]
[291, 292], [292, 316]
[291, 292], [180, 292]
[291, 292], [288, 292]
[291, 292], [137, 292]
[291, 292], [133, 292]
[291, 292], [172, 292]
[291, 292], [272, 292]
[291, 292], [144, 292]
[291, 292], [292, 301]
[291, 292], [268, 292]
[291, 292], [11, 292]
[291, 292], [127, 292]
[291, 292], [258, 292]
[291, 292], [140, 292]
[291, 292], [292, 293]
[291, 292], [9, 292]
[291, 292], [278, 292]
[291, 292], [273, 292]
[291, 292], [265, 292]
[291, 292], [205, 292]
[291, 292], [141, 292]
[291, 292], [287, 292]
[291, 292], [136, 292]
[291, 292], [269, 292]
[291, 292], [281, 292]
[291, 292], [292, 300]
[103, 292], [135, 292]
[103, 292], [292, 299]
[103, 292], [142, 292]
[103, 292], [150, 292]
[103, 292], [166, 292]
[103, 292], [292, 316]
[103, 292], [180, 292]
[103, 292], [288, 292]
[103, 292], [137, 292]
[103, 292], [133, 292]
[103, 292], [172, 292]
[103, 292], [272, 292]
[103, 292], [144, 292]
[103, 292], [292, 301]
[103, 292], [268, 292]
[103, 292], [11, 292]
[103, 292], [127, 292]
[103, 292], [258, 292]
[103, 292], [140, 292]
[103, 292], [292, 293]
[103, 292], [9, 292]
[103, 292], [278, 292]
[103, 292], [273, 292]
[103, 292], [265, 292]
[103, 292], [205, 292]
[103, 292], [141, 292]
[103, 292], [287, 292]
[103, 292], [136, 292]
[103, 292], [269, 292]
[103, 292], [281, 292]
[103, 292], [292, 300]
[135, 292], [292, 299]
[135, 292], [142, 292]
[135, 292], [150, 292]
[135, 292], [166, 292]
[135, 292], [292, 316]
[135, 292], [180, 292]
[135, 292], [288, 292]
[135, 292], [137, 292]
[135, 292], [133, 292]
[135, 292], [172, 292]
[135, 292], [272, 292]
[135, 292], [144, 292]
[135, 292], [292, 301]
[135, 292], [268, 292]
[135, 292], [11, 292]
[135, 292], [127, 292]
[135, 292], [258, 292]
[135, 292], [140, 292]
[135, 292], [292, 293]
[135, 292], [9, 292]
[135, 292], [278, 292]
[135, 292], [273, 292]
[135, 292], [265, 292]
[135, 292], [205, 292]
[135, 292], [141, 292]
[135, 292], [287, 292]
[135, 292], [136, 292]
[135, 292], [269, 292]
[135, 292], [281, 292]
[135, 292], [292, 300]
[292, 299], [142, 292]
[292, 299], [150, 292]
[292, 299], [166, 292]
[292, 299], [292, 316]
[292, 299], [180, 292]
[292, 299], [288, 292]
[292, 299], [137, 292]
[292, 299], [133, 292]
[292, 299], [172, 292]
[292, 299], [272, 292]
[292, 299], [144, 292]
[292, 299], [292, 301]
[292, 299], [268, 292]
[292, 299], [11, 292]
[292, 299], [127, 292]
[292, 299], [258, 292]
[292, 299], [140, 292]
[292, 299], [292, 293]
[292, 299], [9, 292]
[292, 299], [278, 292]
[292, 299], [273, 292]
[292, 299], [265, 292]
[292, 299], [205, 292]
[292, 299], [141, 292]
[292, 299], [287, 292]
[292, 299], [136, 292]
[292, 299], [269, 292]
[292, 299], [281, 292]
[292, 299], [292, 300]
[142, 292], [150, 292]
[142, 292], [166, 292]
[142, 292], [292, 316]
[142, 292], [180, 292]
[142, 292], [288, 292]
[142, 292], [137, 292]
[142, 292], [133, 292]
[142, 292], [172, 292]
[142, 292], [272, 292]
[142, 292], [144, 292]
[142, 292], [292, 301]
[142, 292], [268, 292]
[142, 292], [11, 292]
[142, 292], [127, 292]
[142, 292], [258, 292]
[142, 292], [140, 292]
[142, 292], [292, 293]
[142, 292], [9, 292]
[142, 292], [278, 292]
[142, 292], [273, 292]
[142, 292], [265, 292]
[142, 292], [205, 292]
[142, 292], [141, 292]
[142, 292], [287, 292]
[142, 292], [136, 292]
[142, 292], [269, 292]
[142, 292], [281, 292]
[142, 292], [292, 300]
[150, 292], [166, 292]
[150, 292], [292, 316]
[150, 292], [180, 292]
[150, 292], [288, 292]
[150, 292], [137, 292]
[150, 292], [133, 292]
[150, 292], [172, 292]
[150, 292], [272, 292]
[150, 292], [144, 292]
[150, 292], [292, 301]
[150, 292], [268, 292]
[150, 292], [11, 292]
[150, 292], [127, 292]
[150, 292], [258, 292]
[150, 292], [140, 292]
[150, 292], [292, 293]
[150, 292], [9, 292]
[150, 292], [278, 292]
[150, 292], [273, 292]
[150, 292], [265, 292]
[150, 292], [205, 292]
[150, 292], [141, 292]
[150, 292], [287, 292]
[150, 292], [136, 292]
[150, 292], [269, 292]
[150, 292], [281, 292]
[150, 292], [292, 300]
[166, 292], [292, 316]
[166, 292], [180, 292]
[166, 292], [288, 292]
[166, 292], [137, 292]
[166, 292], [133, 292]
[166, 292], [172, 292]
[166, 292], [272, 292]
[166, 292], [144, 292]
[166, 292], [292, 301]
[166, 292], [268, 292]
[166, 292], [11, 292]
[166, 292], [127, 292]
[166, 292], [258, 292]
[166, 292], [140, 292]
[166, 292], [292, 293]
[166, 292], [9, 292]
[166, 292], [278, 292]
[166, 292], [273, 292]
[166, 292], [265, 292]
[166, 292], [205, 292]
[166, 292], [141, 292]
[166, 292], [287, 292]
[166, 292], [136, 292]
[166, 292], [269, 292]
[166, 292], [281, 292]
[166, 292], [292, 300]
[292, 316], [180, 292]
[292, 316], [288, 292]
[292, 316], [137, 292]
[292, 316], [133, 292]
[292, 316], [172, 292]
[292, 316], [272, 292]
[292, 316], [144, 292]
[292, 316], [292, 301]
[292, 316], [268, 292]
[292, 316], [11, 292]
[292, 316], [127, 292]
[292, 316], [258, 292]
[292, 316], [140, 292]
[292, 316], [292, 293]
[292, 316], [9, 292]
[292, 316], [278, 292]
[292, 316], [273, 292]
[292, 316], [265, 292]
[292, 316], [205, 292]
[292, 316], [141, 292]
[292, 316], [287, 292]
[292, 316], [136, 292]
[292, 316], [269, 292]
[292, 316], [281, 292]
[292, 316], [292, 300]
[180, 292], [288, 292]
[180, 292], [137, 292]
[180, 292], [133, 292]
[180, 292], [172, 292]
[180, 292], [272, 292]
[180, 292], [144, 292]
[180, 292], [292, 301]
[180, 292], [268, 292]
[180, 292], [11, 292]
[180, 292], [127, 292]
[180, 292], [258, 292]
[180, 292], [140, 292]
[180, 292], [292, 293]
[180, 292], [9, 292]
[180, 292], [278, 292]
[180, 292], [273, 292]
[180, 292], [265, 292]
[180, 292], [205, 292]
[180, 292], [141, 292]
[180, 292], [287, 292]
[180, 292], [136, 292]
[180, 292], [269, 292]
[180, 292], [281, 292]
[180, 292], [292, 300]
[288, 292], [137, 292]
[288, 292], [133, 292]
[288, 292], [172, 292]
[288, 292], [272, 292]
[288, 292], [144, 292]
[288, 292], [292, 301]
[288, 292], [268, 292]
[288, 292], [11, 292]
[288, 292], [127, 292]
[288, 292], [258, 292]
[288, 292], [140, 292]
[288, 292], [292, 293]
[288, 292], [9, 292]
[288, 292], [278, 292]
[288, 292], [273, 292]
[288, 292], [265, 292]
[288, 292], [205, 292]
[288, 292], [141, 292]
[288, 292], [287, 292]
[288, 292], [136, 292]
[288, 292], [269, 292]
[288, 292], [281, 292]
[288, 292], [292, 300]
[137, 292], [133, 292]
[137, 292], [172, 292]
[137, 292], [272, 292]
[137, 292], [144, 292]
[137, 292], [292, 301]
[137, 292], [268, 292]
[137, 292], [11, 292]
[137, 292], [127, 292]
[137, 292], [258, 292]
[137, 292], [140, 292]
[137, 292], [292, 293]
[137, 292], [9, 292]
[137, 292], [278, 292]
[137, 292], [273, 292]
[137, 292], [265, 292]
[137, 292], [205, 292]
[137, 292], [141, 292]
[137, 292], [287, 292]
[137, 292], [136, 292]
[137, 292], [269, 292]
[137, 292], [281, 292]
[137, 292], [292, 300]
[133, 292], [172, 292]
