[205, 258, 292], [205, 258, 269]
[41, 76, 107], [41, 76, 85]
[41, 76, 107], [41, 42, 76]
[41, 76, 107], [41, 76, 97]
[41, 76, 107], [28, 41, 76]
[41, 76, 107], [41, 48, 76]
[41, 76, 107], [41, 76, 91]
[41, 76, 107], [41, 66, 76]
[41, 76, 85], [41, 42, 76]
[41, 76, 85], [41, 76, 97]
[41, 76, 85], [28, 41, 76]
[41, 76, 85], [41, 48, 76]
[41, 76, 85], [41, 76, 91]
[41, 76, 85], [41, 66, 76]
[41, 42, 76], [41, 76, 97]
[41, 42, 76], [28, 41, 76]
[41, 42, 76], [41, 48, 76]
[41, 42, 76], [41, 76, 91]
[41, 42, 76], [41, 66, 76]
[41, 76, 97], [28, 41, 76]
[41, 76, 97], [41, 48, 76]
[41, 76, 97], [41, 76, 91]
[41, 76, 97], [41, 66, 76]
[28, 41, 76], [41, 48, 76]
[28, 41, 76], [41, 76, 91]
[28, 41, 76], [41, 66, 76]
[41, 48, 76], [41, 76, 91]
[41, 48, 76], [41, 66, 76]
[41, 76, 91], [41, 66, 76]
[41, 76, 92], [41, 92, 107]
[41, 76, 92], [41, 92, 101]
[41, 76, 92], [28, 41, 92]
[41, 76, 92], [41, 91, 92]
[41, 76, 92], [41, 85, 92]
[41, 92, 107], [41, 92, 101]
[41, 92, 107], [28, 41, 92]
[41, 92, 107], [41, 91, 92]
[41, 92, 107], [41, 85, 92]
[41, 92, 101], [28, 41, 92]
[41, 92, 101], [41, 91, 92]
[41, 92, 101], [41, 85, 92]
[28, 41, 92], [41, 91, 92]
[28, 41, 92], [41, 85, 92]
[41, 91, 92], [41, 85, 92]
[41, 76, 92], [76, 91, 92]
[41, 76, 92], [7, 76, 92]
[41, 76, 92], [28, 76, 92]
[41, 76, 92], [76, 85, 92]
[41, 76, 92], [76, 92, 107]
[76, 91, 92], [7, 76, 92]
[76, 91, 92], [28, 76, 92]
[76, 91, 92], [76, 85, 92]
[76, 91, 92], [76, 92, 107]
[7, 76, 92], [28, 76, 92]
[7, 76, 92], [76, 85, 92]
[7, 76, 92], [76, 92, 107]
[28, 76, 92], [76, 85, 92]
[28, 76, 92], [76, 92, 107]
[76, 85, 92], [76, 92, 107]
[167, 169, 323], [21, 167, 169]
[167, 169, 323], [152, 167, 169]
[21, 167, 169], [152, 167, 169]
[167, 169, 323], [21, 167, 323]
[167, 169, 323], [25, 167, 323]
[21, 167, 323], [25, 167, 323]
[55, 94, 108], [55, 108, 286]
[55, 94, 108], [94, 108, 129]
[55, 94, 108], [94, 107, 108]
[55, 94, 108], [94, 103, 108]
[55, 94, 108], [94, 101, 108]
[55, 94, 108], [38, 94, 108]
[55, 94, 108], [94, 108, 115]
[55, 94, 108], [76, 94, 108]
[55, 94, 108], [94, 97, 108]
[55, 94, 108], [4, 94, 108]
[55, 94, 108], [37, 94, 108]
[55, 94, 108], [92, 94, 108]
[94, 108, 129], [94, 107, 108]
[94, 108, 129], [94, 103, 108]
[94, 108, 129], [94, 101, 108]
[94, 108, 129], [38, 94, 108]
[94, 108, 129], [94, 108, 115]
[94, 108, 129], [76, 94, 108]
[94, 108, 129], [94, 97, 108]
[94, 108, 129], [4, 94, 108]
[94, 108, 129], [37, 94, 108]
[94, 108, 129], [92, 94, 108]
[94, 107, 108], [94, 103, 108]
[94, 107, 108], [94, 101, 108]
[94, 107, 108], [38, 94, 108]
[94, 107, 108], [94, 108, 115]
[94, 107, 108], [76, 94, 108]
[94, 107, 108], [94, 97, 108]
[94, 107, 108], [4, 94, 108]
[94, 107, 108], [37, 94, 108]
[94, 107, 108], [92, 94, 108]
[94, 103, 108], [94, 101, 108]
[94, 103, 108], [38, 94, 108]
[94, 103, 108], [94, 108, 115]
[94, 103, 108], [76, 94, 108]
[94, 103, 108], [94, 97, 108]
[94, 103, 108], [4, 94, 108]
[94, 103, 108], [37, 94, 108]
[94, 103, 108], [92, 94, 108]
[94, 101, 108], [38, 94, 108]
[94, 101, 108], [94, 108, 115]
[94, 101, 108], [76, 94, 108]
[94, 101, 108], [94, 97, 108]
[94, 101, 108], [4, 94, 108]
[94, 101, 108], [37, 94, 108]
[94, 101, 108], [92, 94, 108]
[38, 94, 108], [94, 108, 115]
[38, 94, 108], [76, 94, 108]
[38, 94, 108], [94, 97, 108]
[38, 94, 108], [4, 94, 108]
[38, 94, 108], [37, 94, 108]
[38, 94, 108], [92, 94, 108]
[94, 108, 115], [76, 94, 108]
[94, 108, 115], [94, 97, 108]
[94, 108, 115], [4, 94, 108]
[94, 108, 115], [37, 94, 108]
[94, 108, 115], [92, 94, 108]
[76, 94, 108], [94, 97, 108]
[76, 94, 108], [4, 94, 108]
[76, 94, 108], [37, 94, 108]
[76, 94, 108], [92, 94, 108]
[94, 97, 108], [4, 94, 108]
[94, 97, 108], [37, 94, 108]
[94, 97, 108], [92, 94, 108]
[4, 94, 108], [37, 94, 108]
[4, 94, 108], [92, 94, 108]
[37, 94, 108], [92, 94, 108]
[12, 222, 249], [12, 197, 249]
[12, 222, 249], [6, 222, 249]
[12, 222, 249], [211, 222, 249]
[6, 222, 249], [211, 222, 249]
[71, 153, 167], [71, 81, 153]
[71, 153, 167], [153, 167, 202]
[71, 153, 167], [102, 153, 167]
[71, 153, 167], [22, 153, 167]
[71, 153, 167], [72, 153, 167]
[71, 153, 167], [26, 153, 167]
[71, 153, 167], [25, 153, 167]
[153, 167, 202], [102, 153, 167]
[153, 167, 202], [22, 153, 167]
[153, 167, 202], [72, 153, 167]
[153, 167, 202], [26, 153, 167]
[153, 167, 202], [25, 153, 167]
[102, 153, 167], [22, 153, 167]
[102, 153, 167], [72, 153, 167]
[102, 153, 167], [26, 153, 167]
[102, 153, 167], [25, 153, 167]
[22, 153, 167], [72, 153, 167]
[22, 153, 167], [26, 153, 167]
[22, 153, 167], [25, 153, 167]
[72, 153, 167], [26, 153, 167]
[72, 153, 167], [25, 153, 167]
[26, 153, 167], [25, 153, 167]
[17, 184, 198], [17, 138, 184]
[17, 184, 198], [17, 138, 198]
[17, 184, 198], [17, 139, 198]
[17, 138, 198], [17, 139, 198]
[138, 220, 221], [138, 139, 221]
[138, 220, 221], [84, 220, 221]
[138, 220, 221], [101, 220, 221]
[138, 220, 221], [161, 220, 221]
[138, 220, 221], [132, 220, 221]
[84, 220, 221], [101, 220, 221]
[84, 220, 221], [161, 220, 221]
[84, 220, 221], [132, 220, 221]
[101, 220, 221], [161, 220, 221]
[101, 220, 221], [132, 220, 221]
[161, 220, 221], [132, 220, 221]
[41, 76, 107], [41, 92, 107]
[41, 76, 107], [41, 91, 107]
[41, 76, 107], [28, 41, 107]
[41, 92, 107], [41, 91, 107]
[41, 92, 107], [28, 41, 107]
[41, 91, 107], [28, 41, 107]
[41, 76, 107], [7, 76, 107]
[41, 76, 107], [76, 94, 107]
[41, 76, 107], [75, 76, 107]
[41, 76, 107], [76, 92, 107]
[41, 76, 107], [42, 76, 107]
[7, 76, 107], [76, 94, 107]
[7, 76, 107], [75, 76, 107]
[7, 76, 107], [76, 92, 107]
[7, 76, 107], [42, 76, 107]
[76, 94, 107], [75, 76, 107]
[76, 94, 107], [76, 92, 107]
[76, 94, 107], [42, 76, 107]
[75, 76, 107], [76, 92, 107]
[75, 76, 107], [42, 76, 107]
[76, 92, 107], [42, 76, 107]
[13, 259, 306], [13, 259, 262]
[13, 259, 306], [13, 222, 259]
[13, 259, 306], [13, 226, 259]
[13, 259, 306], [13, 108, 259]
[13, 259, 306], [13, 104, 259]
[13, 259, 306], [13, 112, 259]
[13, 259, 306], [13, 134, 259]
[13, 259, 306], [13, 18, 259]
[13, 259, 262], [13, 222, 259]
[13, 259, 262], [13, 226, 259]
[13, 259, 262], [13, 108, 259]
[13, 259, 262], [13, 104, 259]
[13, 259, 262], [13, 112, 259]
[13, 259, 262], [13, 134, 259]
[13, 259, 262], [13, 18, 259]
[13, 222, 259], [13, 226, 259]
[13, 222, 259], [13, 108, 259]
[13, 222, 259], [13, 104, 259]
[13, 222, 259], [13, 112, 259]
[13, 222, 259], [13, 134, 259]
[13, 222, 259], [13, 18, 259]
[13, 226, 259], [13, 108, 259]
[13, 226, 259], [13, 104, 259]
[13, 226, 259], [13, 112, 259]
[13, 226, 259], [13, 134, 259]
[13, 226, 259], [13, 18, 259]
[13, 108, 259], [13, 104, 259]
[13, 108, 259], [13, 112, 259]
[13, 108, 259], [13, 134, 259]
[13, 108, 259], [13, 18, 259]
[13, 104, 259], [13, 112, 259]
[13, 104, 259], [13, 134, 259]
[13, 104, 259], [13, 18, 259]
[13, 112, 259], [13, 134, 259]
[13, 112, 259], [13, 18, 259]
[13, 134, 259], [13, 18, 259]
[13, 259, 306], [107, 259, 306]
[87, 135, 286], [87, 247, 286]
[87, 135, 286], [87, 225, 286]
[87, 135, 286], [87, 246, 286]
[87, 135, 286], [87, 232, 286]
[87, 135, 286], [87, 264, 286]
[87, 135, 286], [56, 87, 286]
[87, 135, 286], [55, 87, 286]
[87, 135, 286], [87, 88, 286]
[87, 247, 286], [87, 225, 286]
[87, 247, 286], [87, 246, 286]
[87, 247, 286], [87, 232, 286]
[87, 247, 286], [87, 264, 286]
[87, 247, 286], [56, 87, 286]
[87, 247, 286], [55, 87, 286]
[87, 247, 286], [87, 88, 286]
[87, 225, 286], [87, 246, 286]
[87, 225, 286], [87, 232, 286]
[87, 225, 286], [87, 264, 286]
[87, 225, 286], [56, 87, 286]
[87, 225, 286], [55, 87, 286]
[87, 225, 286], [87, 88, 286]
[87, 246, 286], [87, 232, 286]
[87, 246, 286], [87, 264, 286]
[87, 246, 286], [56, 87, 286]
[87, 246, 286], [55, 87, 286]
[87, 246, 286], [87, 88, 286]
[87, 232, 286], [87, 264, 286]
[87, 232, 286], [56, 87, 286]
[87, 232, 286], [55, 87, 286]
[87, 232, 286], [87, 88, 286]
[87, 264, 286], [56, 87, 286]
[87, 264, 286], [55, 87, 286]
[87, 264, 286], [87, 88, 286]
[56, 87, 286], [55, 87, 286]
[56, 87, 286], [87, 88, 286]
[55, 87, 286], [87, 88, 286]
[87, 135, 286], [135, 225, 286]
[47, 80, 108], [47, 80, 111]
[47, 80, 108], [47, 80, 237]
[47, 80, 108], [47, 72, 80]
[47, 80, 111], [47, 80, 237]
[47, 80, 111], [47, 72, 80]
[47, 80, 237], [47, 72, 80]
[47, 80, 108], [42, 47, 108]
[47, 80, 108], [47, 85, 108]
[47, 80, 108], [4, 47, 108]
[42, 47, 108], [47, 85, 108]
[42, 47, 108], [4, 47, 108]
[47, 85, 108], [4, 47, 108]
[140, 145, 166], [145, 166, 172]
[140, 145, 166], [145, 166, 305]
[140, 145, 166], [145, 166, 276]
[140, 145, 166], [145, 166, 299]
[140, 145, 166], [145, 166, 272]
[140, 145, 166], [9, 145, 166]
[140, 145, 166], [145, 166, 285]
[140, 145, 166], [145, 166, 258]
[140, 145, 166], [145, 166, 290]
[140, 145, 166], [145, 166, 303]
[140, 145, 166], [144, 145, 166]
[140, 145, 166], [145, 147, 166]
[140, 145, 166], [145, 166, 292]
[140, 145, 166], [145, 166, 301]
[140, 145, 166], [145, 166, 202]
[140, 145, 166], [145, 166, 269]
[145, 166, 172], [145, 166, 305]
[145, 166, 172], [145, 166, 276]
[145, 166, 172], [145, 166, 299]
[145, 166, 172], [145, 166, 272]
[145, 166, 172], [9, 145, 166]
[145, 166, 172], [145, 166, 285]
[145, 166, 172], [145, 166, 258]
[145, 166, 172], [145, 166, 290]
[145, 166, 172], [145, 166, 303]
[145, 166, 172], [144, 145, 166]
[145, 166, 172], [145, 147, 166]
[145, 166, 172], [145, 166, 292]
[145, 166, 172], [145, 166, 301]
[145, 166, 172], [145, 166, 202]
[145, 166, 172], [145, 166, 269]
[145, 166, 305], [145, 166, 276]
[145, 166, 305], [145, 166, 299]
[145, 166, 305], [145, 166, 272]
[145, 166, 305], [9, 145, 166]
[145, 166, 305], [145, 166, 285]
[145, 166, 305], [145, 166, 258]
[145, 166, 305], [145, 166, 290]
[145, 166, 305], [145, 166, 303]
[145, 166, 305], [144, 145, 166]
[145, 166, 305], [145, 147, 166]
[145, 166, 305], [145, 166, 292]
[145, 166, 305], [145, 166, 301]
[145, 166, 305], [145, 166, 202]
[145, 166, 305], [145, 166, 269]
[145, 166, 276], [145, 166, 299]
[145, 166, 276], [145, 166, 272]
[145, 166, 276], [9, 145, 166]
[145, 166, 276], [145, 166, 285]
[145, 166, 276], [145, 166, 258]
[145, 166, 276], [145, 166, 290]
[145, 166, 276], [145, 166, 303]
[145, 166, 276], [144, 145, 166]
[145, 166, 276], [145, 147, 166]
[145, 166, 276], [145, 166, 292]
[145, 166, 276], [145, 166, 301]
[145, 166, 276], [145, 166, 202]
[145, 166, 276], [145, 166, 269]
[145, 166, 299], [145, 166, 272]
[145, 166, 299], [9, 145, 166]
[145, 166, 299], [145, 166, 285]
[145, 166, 299], [145, 166, 258]
[145, 166, 299], [145, 166, 290]
[145, 166, 299], [145, 166, 303]
[145, 166, 299], [144, 145, 166]
[145, 166, 299], [145, 147, 166]
[145, 166, 299], [145, 166, 292]
[145, 166, 299], [145, 166, 301]
[145, 166, 299], [145, 166, 202]
[145, 166, 299], [145, 166, 269]
[145, 166, 272], [9, 145, 166]
[145, 166, 272], [145, 166, 285]
[145, 166, 272], [145, 166, 258]
[145, 166, 272], [145, 166, 290]
[145, 166, 272], [145, 166, 303]
[145, 166, 272], [144, 145, 166]
[145, 166, 272], [145, 147, 166]
[145, 166, 272], [145, 166, 292]
[145, 166, 272], [145, 166, 301]
[145, 166, 272], [145, 166, 202]
[145, 166, 272], [145, 166, 269]
[9, 145, 166], [145, 166, 285]
[9, 145, 166], [145, 166, 258]
[9, 145, 166], [145, 166, 290]
[9, 145, 166], [145, 166, 303]
[9, 145, 166], [144, 145, 166]
[9, 145, 166], [145, 147, 166]
[9, 145, 166], [145, 166, 292]
[9, 145, 166], [145, 166, 301]
[9, 145, 166], [145, 166, 202]
[9, 145, 166], [145, 166, 269]
[145, 166, 285], [145, 166, 258]
[145, 166, 285], [145, 166, 290]
[145, 166, 285], [145, 166, 303]
[145, 166, 285], [144, 145, 166]
[145, 166, 285], [145, 147, 166]
[145, 166, 285], [145, 166, 292]
[145, 166, 285], [145, 166, 301]
[145, 166, 285], [145, 166, 202]
[145, 166, 285], [145, 166, 269]
[145, 166, 258], [145, 166, 290]
[145, 166, 258], [145, 166, 303]
[145, 166, 258], [144, 145, 166]
[145, 166, 258], [145, 147, 166]
[145, 166, 258], [145, 166, 292]
[145, 166, 258], [145, 166, 301]
[145, 166, 258], [145, 166, 202]
[145, 166, 258], [145, 166, 269]
[145, 166, 290], [145, 166, 303]
[145, 166, 290], [144, 145, 166]
[145, 166, 290], [145, 147, 166]
[145, 166, 290], [145, 166, 292]
[145, 166, 290], [145, 166, 301]
[145, 166, 290], [145, 166, 202]
[145, 166, 290], [145, 166, 269]
[145, 166, 303], [144, 145, 166]
[145, 166, 303], [145, 147, 166]
[145, 166, 303], [145, 166, 292]
[145, 166, 303], [145, 166, 301]
[145, 166, 303], [145, 166, 202]
[145, 166, 303], [145, 166, 269]
[144, 145, 166], [145, 147, 166]
[144, 145, 166], [145, 166, 292]
[144, 145, 166], [145, 166, 301]
[144, 145, 166], [145, 166, 202]
[144, 145, 166], [145, 166, 269]
[145, 147, 166], [145, 166, 292]
[145, 147, 166], [145, 166, 301]
[145, 147, 166], [145, 166, 202]
[145, 147, 166], [145, 166, 269]
[145, 166, 292], [145, 166, 301]
[145, 166, 292], [145, 166, 202]
[145, 166, 292], [145, 166, 269]
[145, 166, 301], [145, 166, 202]
[145, 166, 301], [145, 166, 269]
[145, 166, 202], [145, 166, 269]
[58, 127, 206], [58, 77, 127]
[58, 127, 206], [58, 127, 163]
[58, 127, 206], [58, 127, 302]
[58, 127, 206], [57, 58, 127]
[58, 77, 127], [58, 127, 163]
[58, 77, 127], [58, 127, 302]
[58, 77, 127], [57, 58, 127]
[58, 127, 163], [58, 127, 302]
[58, 127, 163], [57, 58, 127]
[58, 127, 302], [57, 58, 127]
[58, 127, 206], [58, 206, 209]
[58, 127, 206], [58, 206, 302]
[58, 206, 209], [58, 206, 302]
[58, 127, 206], [127, 206, 302]
[1, 2, 171], [1, 2, 131]
[1, 2, 171], [1, 2, 22]
[1, 2, 171], [1, 2, 321]
[1, 2, 171], [1, 2, 279]
[1, 2, 171], [1, 2, 271]
[1, 2, 131], [1, 2, 22]
[1, 2, 131], [1, 2, 321]
[1, 2, 131], [1, 2, 279]
[1, 2, 131], [1, 2, 271]
[1, 2, 22], [1, 2, 321]
[1, 2, 22], [1, 2, 279]
[1, 2, 22], [1, 2, 271]
[1, 2, 321], [1, 2, 279]
[1, 2, 321], [1, 2, 271]
[1, 2, 279], [1, 2, 271]
[1, 2, 171], [1, 22, 171]
[8, 47, 97], [4, 8, 47]
[8, 47, 97], [8, 42, 47]
[8, 47, 97], [8, 47, 48]
[4, 8, 47], [8, 42, 47]
[4, 8, 47], [8, 47, 48]
[8, 42, 47], [8, 47, 48]
[8, 47, 97], [8, 92, 97]
[8, 47, 97], [8, 48, 97]
[8, 47, 97], [8, 42, 97]
[8, 92, 97], [8, 48, 97]
[8, 92, 97], [8, 42, 97]
[8, 48, 97], [8, 42, 97]
[8, 47, 97], [47, 92, 97]
[8, 47, 97], [41, 47, 97]
[8, 47, 97], [47, 48, 97]
[47, 92, 97], [41, 47, 97]
[47, 92, 97], [47, 48, 97]
[41, 47, 97], [47, 48, 97]
[141, 172, 202], [141, 172, 299]
[141, 172, 202], [141, 172, 265]
[141, 172, 202], [141, 172, 205]
[141, 172, 202], [141, 172, 305]
[141, 172, 202], [141, 172, 293]
[141, 172, 202], [141, 172, 287]
[141, 172, 202], [141, 142, 172]
[141, 172, 299], [141, 172, 265]
[141, 172, 299], [141, 172, 205]
[141, 172, 299], [141, 172, 305]
[141, 172, 299], [141, 172, 293]
[141, 172, 299], [141, 172, 287]
[141, 172, 299], [141, 142, 172]
[141, 172, 265], [141, 172, 205]
[141, 172, 265], [141, 172, 305]
[141, 172, 265], [141, 172, 293]
[141, 172, 265], [141, 172, 287]
[141, 172, 265], [141, 142, 172]
[141, 172, 205], [141, 172, 305]
[141, 172, 205], [141, 172, 293]
[141, 172, 205], [141, 172, 287]
[141, 172, 205], [141, 142, 172]
[141, 172, 305], [141, 172, 293]
[141, 172, 305], [141, 172, 287]
[141, 172, 305], [141, 142, 172]
[141, 172, 293], [141, 172, 287]
[141, 172, 293], [141, 142, 172]
[141, 172, 287], [141, 142, 172]
[141, 172, 202], [141, 202, 258]
[141, 172, 202], [141, 202, 205]
[141, 172, 202], [141, 202, 265]
[141, 202, 258], [141, 202, 205]
[141, 202, 258], [141, 202, 265]
[141, 202, 205], [141, 202, 265]
[141, 172, 202], [172, 202, 281]
[141, 172, 202], [172, 202, 265]
[141, 172, 202], [172, 202, 205]
[172, 202, 281], [172, 202, 265]
[172, 202, 281], [172, 202, 205]
[172, 202, 265], [172, 202, 205]
[6, 226, 298], [6, 226, 262]
[6, 226, 298], [6, 112, 226]
[6, 226, 262], [6, 112, 226]
[6, 226, 298], [6, 216, 298]
[6, 226, 298], [6, 112, 298]
[6, 216, 298], [6, 112, 298]
[6, 226, 298], [13, 226, 298]
[144, 269, 299], [144, 145, 269]
[144, 269, 299], [144, 269, 285]
[144, 269, 299], [144, 166, 269]
[144, 145, 269], [144, 269, 285]
[144, 145, 269], [144, 166, 269]
[144, 269, 285], [144, 166, 269]
[144, 269, 299], [144, 258, 299]
[144, 269, 299], [144, 145, 299]
[144, 269, 299], [144, 166, 299]
[144, 258, 299], [144, 145, 299]
[144, 258, 299], [144, 166, 299]
[144, 145, 299], [144, 166, 299]
[144, 269, 299], [269, 288, 299]
[144, 269, 299], [166, 269, 299]
[144, 269, 299], [145, 269, 299]
[269, 288, 299], [166, 269, 299]
[269, 288, 299], [145, 269, 299]
[166, 269, 299], [145, 269, 299]
[32, 114, 115], [32, 61, 114]
[32, 114, 115], [32, 107, 114]
[32, 114, 115], [32, 33, 114]
[32, 61, 114], [32, 107, 114]
[32, 61, 114], [32, 33, 114]
[32, 107, 114], [32, 33, 114]
[32, 114, 115], [4, 32, 115]
[32, 114, 115], [32, 61, 115]
[32, 114, 115], [28, 32, 115]
[32, 114, 115], [29, 32, 115]
[32, 114, 115], [32, 107, 115]
[32, 114, 115], [32, 64, 115]
[32, 114, 115], [32, 115, 130]
[32, 114, 115], [32, 115, 117]
[32, 114, 115], [32, 33, 115]
[32, 114, 115], [32, 115, 116]
[32, 114, 115], [32, 85, 115]
[4, 32, 115], [32, 61, 115]
[4, 32, 115], [28, 32, 115]
[4, 32, 115], [29, 32, 115]
[4, 32, 115], [32, 107, 115]
[4, 32, 115], [32, 64, 115]
[4, 32, 115], [32, 115, 130]
[4, 32, 115], [32, 115, 117]
[4, 32, 115], [32, 33, 115]
[4, 32, 115], [32, 115, 116]
[4, 32, 115], [32, 85, 115]
[32, 61, 115], [28, 32, 115]
[32, 61, 115], [29, 32, 115]
[32, 61, 115], [32, 107, 115]
[32, 61, 115], [32, 64, 115]
[32, 61, 115], [32, 115, 130]
[32, 61, 115], [32, 115, 117]
[32, 61, 115], [32, 33, 115]
[32, 61, 115], [32, 115, 116]
[32, 61, 115], [32, 85, 115]
[28, 32, 115], [29, 32, 115]
[28, 32, 115], [32, 107, 115]
[28, 32, 115], [32, 64, 115]
[28, 32, 115], [32, 115, 130]
[28, 32, 115], [32, 115, 117]
[28, 32, 115], [32, 33, 115]
[28, 32, 115], [32, 115, 116]
[28, 32, 115], [32, 85, 115]
[29, 32, 115], [32, 107, 115]
[29, 32, 115], [32, 64, 115]
[29, 32, 115], [32, 115, 130]
[29, 32, 115], [32, 115, 117]
[29, 32, 115], [32, 33, 115]
[29, 32, 115], [32, 115, 116]
[29, 32, 115], [32, 85, 115]
[32, 107, 115], [32, 64, 115]
[32, 107, 115], [32, 115, 130]
[32, 107, 115], [32, 115, 117]
[32, 107, 115], [32, 33, 115]
[32, 107, 115], [32, 115, 116]
[32, 107, 115], [32, 85, 115]
[32, 64, 115], [32, 115, 130]
[32, 64, 115], [32, 115, 117]
[32, 64, 115], [32, 33, 115]
[32, 64, 115], [32, 115, 116]
[32, 64, 115], [32, 85, 115]
[32, 115, 130], [32, 115, 117]
[32, 115, 130], [32, 33, 115]
[32, 115, 130], [32, 115, 116]
[32, 115, 130], [32, 85, 115]
[32, 115, 117], [32, 33, 115]
[32, 115, 117], [32, 115, 116]
[32, 115, 117], [32, 85, 115]
[32, 33, 115], [32, 115, 116]
[32, 33, 115], [32, 85, 115]
[32, 115, 116], [32, 85, 115]
[32, 114, 115], [64, 114, 115]
[32, 114, 115], [61, 114, 115]
[64, 114, 115], [61, 114, 115]
[203, 207, 215], [203, 207, 208]
[203, 207, 215], [203, 207, 326]
[203, 207, 215], [203, 207, 254]
[203, 207, 215], [35, 203, 207]
[203, 207, 208], [203, 207, 326]
[203, 207, 208], [203, 207, 254]
[203, 207, 208], [35, 203, 207]
[203, 207, 326], [203, 207, 254]
[203, 207, 326], [35, 203, 207]
[203, 207, 254], [35, 203, 207]
[203, 207, 215], [203, 215, 227]
[203, 207, 215], [199, 203, 215]
[203, 207, 215], [203, 213, 215]
[203, 207, 215], [203, 215, 234]
[203, 207, 215], [203, 215, 256]
[203, 207, 215], [203, 215, 326]
[203, 207, 215], [148, 203, 215]
[203, 207, 215], [203, 215, 254]
[203, 215, 227], [199, 203, 215]
[203, 215, 227], [203, 213, 215]
[203, 215, 227], [203, 215, 234]
[203, 215, 227], [203, 215, 256]
[203, 215, 227], [203, 215, 326]
[203, 215, 227], [148, 203, 215]
[203, 215, 227], [203, 215, 254]
[199, 203, 215], [203, 213, 215]
[199, 203, 215], [203, 215, 234]
[199, 203, 215], [203, 215, 256]
[199, 203, 215], [203, 215, 326]
[199, 203, 215], [148, 203, 215]
[199, 203, 215], [203, 215, 254]
[203, 213, 215], [203, 215, 234]
[203, 213, 215], [203, 215, 256]
[203, 213, 215], [203, 215, 326]
[203, 213, 215], [148, 203, 215]
[203, 213, 215], [203, 215, 254]
[203, 215, 234], [203, 215, 256]
[203, 215, 234], [203, 215, 326]
[203, 215, 234], [148, 203, 215]
[203, 215, 234], [203, 215, 254]
[203, 215, 256], [203, 215, 326]
[203, 215, 256], [148, 203, 215]
[203, 215, 256], [203, 215, 254]
[203, 215, 326], [148, 203, 215]
[203, 215, 326], [203, 215, 254]
[148, 203, 215], [203, 215, 254]
[203, 207, 215], [207, 215, 227]
[203, 207, 215], [207, 215, 326]
[203, 207, 215], [207, 215, 254]
[207, 215, 227], [207, 215, 326]
[207, 215, 227], [207, 215, 254]
[207, 215, 326], [207, 215, 254]
[7, 8, 76], [7, 8, 107]
[7, 8, 76], [7, 8, 37]
[7, 8, 107], [7, 8, 37]
[7, 8, 76], [7, 76, 94]
[7, 8, 76], [7, 76, 107]
[7, 8, 76], [7, 37, 76]
[7, 8, 76], [7, 76, 92]
[7, 8, 76], [7, 28, 76]
[7, 8, 76], [7, 76, 97]
[7, 8, 76], [7, 76, 108]
[7, 8, 76], [7, 66, 76]
[7, 8, 76], [7, 76, 85]
[7, 76, 94], [7, 76, 107]
[7, 76, 94], [7, 37, 76]
[7, 76, 94], [7, 76, 92]
[7, 76, 94], [7, 28, 76]
[7, 76, 94], [7, 76, 97]
[7, 76, 94], [7, 76, 108]
[7, 76, 94], [7, 66, 76]
[7, 76, 94], [7, 76, 85]
[7, 76, 107], [7, 37, 76]
[7, 76, 107], [7, 76, 92]
[7, 76, 107], [7, 28, 76]
[7, 76, 107], [7, 76, 97]
[7, 76, 107], [7, 76, 108]
[7, 76, 107], [7, 66, 76]
[7, 76, 107], [7, 76, 85]
[7, 37, 76], [7, 76, 92]
[7, 37, 76], [7, 28, 76]
[7, 37, 76], [7, 76, 97]
[7, 37, 76], [7, 76, 108]
[7, 37, 76], [7, 66, 76]
[7, 37, 76], [7, 76, 85]
[7, 76, 92], [7, 28, 76]
[7, 76, 92], [7, 76, 97]
[7, 76, 92], [7, 76, 108]
[7, 76, 92], [7, 66, 76]
[7, 76, 92], [7, 76, 85]
[7, 28, 76], [7, 76, 97]
[7, 28, 76], [7, 76, 108]
[7, 28, 76], [7, 66, 76]
[7, 28, 76], [7, 76, 85]
[7, 76, 97], [7, 76, 108]
[7, 76, 97], [7, 66, 76]
[7, 76, 97], [7, 76, 85]
[7, 76, 108], [7, 66, 76]
[7, 76, 108], [7, 76, 85]
[7, 66, 76], [7, 76, 85]
[7, 8, 76], [8, 76, 101]
[7, 8, 76], [8, 76, 94]
[8, 76, 101], [8, 76, 94]
[107, 108, 247], [13, 107, 108]
[107, 108, 247], [107, 108, 130]
[107, 108, 247], [92, 107, 108]
[107, 108, 247], [94, 107, 108]
[107, 108, 247], [85, 107, 108]
[107, 108, 247], [107, 108, 206]
[107, 108, 247], [107, 108, 302]
[107, 108, 247], [107, 108, 121]
[107, 108, 247], [107, 108, 286]
[107, 108, 247], [107, 108, 178]
[107, 108, 247], [78, 107, 108]
[107, 108, 247], [107, 108, 191]
[107, 108, 247], [107, 108, 177]
[107, 108, 247], [107, 108, 176]
[13, 107, 108], [107, 108, 130]
[13, 107, 108], [92, 107, 108]
[13, 107, 108], [94, 107, 108]
[13, 107, 108], [85, 107, 108]
[13, 107, 108], [107, 108, 206]
[13, 107, 108], [107, 108, 302]
[13, 107, 108], [107, 108, 121]
[13, 107, 108], [107, 108, 286]
[13, 107, 108], [107, 108, 178]
[13, 107, 108], [78, 107, 108]
